City,Year,Series,Permits,provisional
East Point,2010,Single-family,23,False
East Point,2011,Multi-family,0,False
East Point,2011,Single-family,19,False
East Point,2012,Multi-family,0,False
East Point,2012,Single-family,29,False
East Point,2013,Multi-family,0,False
East Point,2013,Single-family,24,False
East Point,2014,Multi-family,0,False
East Point,2014,Single-family,40,False
East Point,2015,Multi-family,26,False
East Point,2015,Single-family,57,False
East Point,2016,Multi-family,5,False
East Point,2016,Single-family,59,False
East Point,2017,Multi-family,5,False
East Point,2017,Single-family,68,False
East Point,2018,Multi-family,0,False
East Point,2018,Single-family,106,False
East Point,2019,Multi-family,0,False
East Point,2019,Single-family,93,False
East Point,2020,Multi-family,0,False
East Point,2020,Single-family,112,False
East Point,2021,Multi-family,0,False
East Point,2021,Single-family,126,False
East Point,2022,Multi-family,160,False
East Point,2022,Single-family,99,False
East Point,2023,Multi-family,89,False
East Point,2023,Single-family,97,False
East Point,2024,Multi-family,77,False
East Point,2024,Single-family,101,False
East Point,2025,Multi-family,67,True
East Point,2025,Single-family,92,True
East Point,2026,Multi-family,8,True
East Point,2026,Single-family,7,True
Fairburn,1980,Multi-family,0,False
Fairburn,1980,Single-family,26,False
Fairburn,1981,Multi-family,0,False
Fairburn,1981,Single-family,22,False
Fairburn,1982,Multi-family,2,False
Fairburn,1982,Single-family,19,False
Fairburn,1983,Multi-family,0,False
Fairburn,1983,Single-family,103,False
Fairburn,1984,Multi-family,0,False
Fairburn,1984,Single-family,80,False
Fairburn,1985,Multi-family,66,False
Fairburn,1985,Single-family,45,False
Fairburn,1986,Multi-family,23,False
Fairburn,1986,Single-family,7,False
Fairburn,1987,Multi-family,0,False
Fairburn,1987,Single-family,4,False
Fairburn,1988,Multi-family,6,False
Fairburn,1988,Single-family,3,False
Fairburn,1989,Multi-family,4,False
Fairburn,1989,Single-family,35,False
Fairburn,1990,Multi-family,0,False
Fairburn,1990,Single-family,4,False
Fairburn,1991,Multi-family,0,False
Fairburn,1991,Single-family,4,False
Fairburn,1992,Multi-family,0,False
Fairburn,1992,Single-family,4,False
Fairburn,1993,Multi-family,2,False
Fairburn,1993,Single-family,4,False
Fairburn,1994,Multi-family,0,False
Fairburn,1994,Single-family,6,False
Fairburn,1995,Multi-family,0,False
Fairburn,1995,Single-family,3,False
Fairburn,1996,Multi-family,0,False
Fairburn,1996,Single-family,16,False
Fairburn,1997,Multi-family,0,False
Fairburn,1997,Single-family,27,False
Fairburn,1998,Multi-family,0,False
Fairburn,1998,Single-family,28,False
Fairburn,1999,Multi-family,208,False
Fairburn,1999,Single-family,48,False
Fairburn,2000,Multi-family,0,False
Fairburn,2000,Single-family,65,False
Fairburn,2001,Multi-family,0,False
Fairburn,2001,Single-family,205,False
Fairburn,2002,Multi-family,330,False
Fairburn,2002,Single-family,81,False
Fairburn,2003,Multi-family,0,False
Fairburn,2003,Single-family,230,False
Fairburn,2004,Multi-family,0,False
Fairburn,2004,Single-family,367,False
Fairburn,2005,Multi-family,0,False
Fairburn,2005,Single-family,393,False
Fairburn,2006,Multi-family,0,False
Fairburn,2006,Single-family,361,False
Fairburn,2007,Multi-family,0,False
Fairburn,2007,Single-family,144,False
Fairburn,2008,Multi-family,0,False
Fairburn,2008,Single-family,19,False
Fairburn,2009,Multi-family,0,False
Fairburn,2009,Single-family,1,False
Fairburn,2010,Multi-family,0,False
Fairburn,2010,Single-family,8,False
Fairburn,2011,Multi-family,0,False
Fairburn,2011,Single-family,0,False
Fairburn,2012,Multi-family,0,False
Fairburn,2012,Single-family,1,False
Fairburn,2013,Multi-family,0,False
Fairburn,2013,Single-family,16,False
Fairburn,2014,Multi-family,96,False
Fairburn,2014,Single-family,33,False
Fairburn,2015,Multi-family,0,False
Fairburn,2015,Single-family,106,False
Fairburn,2016,Multi-family,316,False
Fairburn,2016,Single-family,226,False
Fairburn,2017,Multi-family,0,False
Fairburn,2017,Single-family,169,False
Fairburn,2018,Multi-family,276,False
Fairburn,2018,Single-family,123,False
Fairburn,2019,Multi-family,0,False
Fairburn,2019,Single-family,138,False
Fairburn,2020,Multi-family,0,False
Fairburn,2020,Single-family,93,False
Fairburn,2021,Multi-family,0,False
Fairburn,2021,Single-family,146,False
Fairburn,2022,Multi-family,0,False
Fairburn,2022,Single-family,16,False
Fairburn,2023,Multi-family,288,False
Fairburn,2023,Single-family,4,False
Fairburn,2024,Multi-family,0,False
Fairburn,2024,Single-family,38,False
Fairburn,2025,Multi-family,36,True
Fairburn,2025,Single-family,38,True
Fairburn,2026,Multi-family,0,True
Fairburn,2026,Single-family,2,True
Fayetteville,1980,Multi-family,2,False
Fayetteville,1980,Single-family,49,False
Fayetteville,1981,Multi-family,45,False
Fayetteville,1981,Single-family,37,False
Fayetteville,1982,Multi-family,68,False
Fayetteville,1982,Single-family,40,False
Fayetteville,1983,Multi-family,161,False
Fayetteville,1983,Single-family,117,False
Fayetteville,1984,Multi-family,4,False
Fayetteville,1984,Single-family,163,False
Fayetteville,1985,Multi-family,0,False
Fayetteville,1985,Single-family,60,False
Fayetteville,1986,Multi-family,0,False
Fayetteville,1986,Single-family,12,False
Fayetteville,1987,Multi-family,0,False
Fayetteville,1987,Single-family,32,False
Fayetteville,1988,Multi-family,443,False
Fayetteville,1988,Single-family,184,False
Fayetteville,1989,Multi-family,56,False
Fayetteville,1989,Single-family,146,False
Fayetteville,1990,Multi-family,0,False
Fayetteville,1990,Single-family,176,False
Fayetteville,1991,Multi-family,0,False
Fayetteville,1991,Single-family,178,False
Fayetteville,1992,Multi-family,184,False
Fayetteville,1992,Single-family,150,False
Fayetteville,1993,Multi-family,0,False
Fayetteville,1993,Single-family,160,False
Fayetteville,1994,Multi-family,0,False
Fayetteville,1994,Single-family,119,False
Fayetteville,1995,Multi-family,16,False
Fayetteville,1995,Single-family,171,False
Fayetteville,1996,Multi-family,44,False
Fayetteville,1996,Single-family,162,False
Fayetteville,1997,Multi-family,36,False
Fayetteville,1997,Single-family,207,False
Fayetteville,1998,Multi-family,16,False
Fayetteville,1998,Single-family,338,False
Fayetteville,1999,Multi-family,28,False
Fayetteville,1999,Single-family,336,False
Fayetteville,2000,Multi-family,0,False
Fayetteville,2000,Single-family,314,False
Fayetteville,2001,Multi-family,85,False
Fayetteville,2001,Single-family,321,False
Fayetteville,2002,Multi-family,0,False
Fayetteville,2002,Single-family,224,False
Fayetteville,2003,Multi-family,0,False
Fayetteville,2003,Single-family,156,False
Fayetteville,2004,Multi-family,0,False
Fayetteville,2004,Single-family,214,False
Fayetteville,2005,Multi-family,5,False
Fayetteville,2005,Single-family,249,False
Fayetteville,2006,Multi-family,0,False
Fayetteville,2006,Single-family,188,False
Fayetteville,2007,Multi-family,0,False
Fayetteville,2007,Single-family,67,False
Fayetteville,2008,Multi-family,0,False
Fayetteville,2008,Single-family,13,False
Fayetteville,2009,Multi-family,0,False
Fayetteville,2009,Single-family,6,False
Fayetteville,2010,Multi-family,0,False
Fayetteville,2010,Single-family,7,False
Fayetteville,2011,Multi-family,0,False
Fayetteville,2011,Single-family,4,False
Fayetteville,2012,Multi-family,0,False
Fayetteville,2012,Single-family,38,False
Fayetteville,2013,Multi-family,0,False
Fayetteville,2013,Single-family,152,False
Fayetteville,2014,Multi-family,0,False
Fayetteville,2014,Single-family,73,False
Fayetteville,2015,Multi-family,210,False
Fayetteville,2015,Single-family,37,False
Fayetteville,2016,Multi-family,80,False
Fayetteville,2016,Single-family,50,False
Fayetteville,2017,Multi-family,4,False
Fayetteville,2017,Single-family,58,False
Fayetteville,2018,Multi-family,8,False
Fayetteville,2018,Single-family,86,False
Fayetteville,2019,Multi-family,2,False
Fayetteville,2019,Single-family,122,False
Fayetteville,2020,Multi-family,0,False
Fayetteville,2020,Single-family,162,False
Fayetteville,2021,Multi-family,0,False
Fayetteville,2021,Single-family,165,False
Fayetteville,2022,Multi-family,0,False
Fayetteville,2022,Single-family,158,False
Fayetteville,2023,Multi-family,0,False
Fayetteville,2023,Single-family,87,False
Fayetteville,2024,Multi-family,0,False
Fayetteville,2024,Single-family,54,False
Fayetteville,2025,Multi-family,0,True
Fayetteville,2025,Single-family,141,True
Fayetteville,2026,Multi-family,0,True
Fayetteville,2026,Single-family,12,True
Forest Park,1980,Multi-family,0,False
Forest Park,1980,Single-family,1,False
Forest Park,1981,Multi-family,0,False
Forest Park,1981,Single-family,0,False
Forest Park,1982,Multi-family,12,False
Forest Park,1982,Single-family,2,False
Forest Park,1983,Multi-family,0,False
Forest Park,1983,Single-family,1,False
Forest Park,1984,Multi-family,0,False
Forest Park,1984,Single-family,1,False
Forest Park,1985,Multi-family,0,False
Forest Park,1985,Single-family,0,False
Forest Park,1986,Multi-family,0,False
Forest Park,1986,Single-family,2,False
Forest Park,1987,Multi-family,0,False
Forest Park,1987,Single-family,3,False
Forest Park,1988,Multi-family,2,False
Forest Park,1988,Single-family,4,False
Forest Park,1989,Multi-family,0,False
Forest Park,1989,Single-family,7,False
Forest Park,1990,Multi-family,0,False
Forest Park,1990,Single-family,7,False
Forest Park,1991,Multi-family,0,False
Forest Park,1991,Single-family,4,False
Forest Park,1992,Multi-family,0,False
Forest Park,1992,Single-family,5,False
Forest Park,1993,Multi-family,0,False
Forest Park,1993,Single-family,9,False
Forest Park,1994,Multi-family,0,False
Forest Park,1994,Single-family,1,False
Forest Park,1995,Multi-family,0,False
Forest Park,1995,Single-family,6,False
Forest Park,1996,Multi-family,0,False
Forest Park,1996,Single-family,1,False
Forest Park,1997,Multi-family,0,False
Forest Park,1997,Single-family,6,False
Forest Park,1998,Multi-family,0,False
Forest Park,1998,Single-family,16,False
Forest Park,1999,Multi-family,0,False
Forest Park,1999,Single-family,20,False
Forest Park,2000,Multi-family,0,False
Forest Park,2000,Single-family,41,False
Forest Park,2001,Multi-family,0,False
Forest Park,2001,Single-family,9,False
Forest Park,2002,Multi-family,0,False
Forest Park,2002,Single-family,16,False
Forest Park,2003,Multi-family,0,False
Forest Park,2003,Single-family,42,False
Forest Park,2004,Multi-family,390,False
Forest Park,2004,Single-family,51,False
Forest Park,2005,Multi-family,8,False
Forest Park,2005,Single-family,15,False
Forest Park,2006,Multi-family,14,False
Forest Park,2006,Single-family,17,False
Forest Park,2007,Multi-family,16,False
Forest Park,2007,Single-family,19,False
Forest Park,2008,Multi-family,0,False
Forest Park,2008,Single-family,2,False
Forest Park,2009,Multi-family,8,False
Forest Park,2009,Single-family,0,False
Forest Park,2010,Multi-family,0,False
Forest Park,2010,Single-family,0,False
Forest Park,2011,Multi-family,0,False
Forest Park,2011,Single-family,0,False
Forest Park,2012,Multi-family,0,False
Forest Park,2012,Single-family,0,False
Forest Park,2013,Multi-family,0,False
Forest Park,2013,Single-family,0,False
Forest Park,2014,Multi-family,12,False
Forest Park,2014,Single-family,0,False
Forest Park,2015,Multi-family,0,False
Forest Park,2015,Single-family,0,False
Forest Park,2016,Multi-family,0,False
Forest Park,2016,Single-family,0,False
Forest Park,2017,Multi-family,0,False
Forest Park,2017,Single-family,0,False
Forest Park,2018,Multi-family,0,False
Forest Park,2018,Single-family,1,False
Forest Park,2019,Multi-family,0,False
Forest Park,2019,Single-family,1,False
Forest Park,2020,Multi-family,0,False
Forest Park,2020,Single-family,1,False
Forest Park,2021,Multi-family,0,False
Forest Park,2021,Single-family,2,False
Forest Park,2022,Multi-family,0,False
Forest Park,2022,Single-family,2,False
Forest Park,2023,Multi-family,0,False
Forest Park,2023,Single-family,18,False
Forest Park,2024,Multi-family,0,False
Forest Park,2024,Single-family,8,False
Forest Park,2025,Multi-family,0,True
Forest Park,2025,Single-family,12,True
Forest Park,2026,Multi-family,0,True
Forest Park,2026,Single-family,1,True
Grayson,1980,Multi-family,0,False
Grayson,1980,Single-family,0,False
Grayson,1981,Multi-family,0,False
Grayson,1981,Single-family,1,False
Grayson,1982,Multi-family,0,False
Grayson,1982,Single-family,1,False
Grayson,1983,Multi-family,0,False
Grayson,1983,Single-family,0,False
Grayson,1984,Multi-family,0,False
Grayson,1984,Single-family,3,False
Grayson,1985,Multi-family,0,False
Grayson,1985,Single-family,10,False
Grayson,1986,Multi-family,0,False
Grayson,1986,Single-family,27,False
Grayson,1987,Multi-family,0,False
Grayson,1987,Single-family,24,False
Grayson,1988,Multi-family,0,False
Grayson,1988,Single-family,19,False
Grayson,1989,Multi-family,0,False
Grayson,1989,Single-family,11,False
Grayson,1990,Multi-family,0,False
Grayson,1990,Single-family,0,False
Grayson,1991,Multi-family,0,False
Grayson,1991,Single-family,7,False
Grayson,1992,Multi-family,0,False
Grayson,1992,Single-family,1,False
Grayson,1993,Multi-family,0,False
Grayson,1993,Single-family,0,False
Grayson,1994,Multi-family,0,False
Grayson,1994,Single-family,0,False
Grayson,1995,Multi-family,0,False
Grayson,1995,Single-family,0,False
Grayson,1996,Multi-family,0,False
Grayson,1996,Single-family,0,False
Grayson,1997,Multi-family,0,False
Grayson,1997,Single-family,0,False
Grayson,1998,Multi-family,0,False
Grayson,1998,Single-family,0,False
Grayson,1999,Multi-family,0,False
Grayson,1999,Single-family,0,False
Grayson,2000,Multi-family,0,False
Grayson,2000,Single-family,0,False
Grayson,2001,Multi-family,0,False
Grayson,2001,Single-family,0,False
Grayson,2002,Multi-family,0,False
Grayson,2002,Single-family,0,False
Grayson,2003,Multi-family,0,False
Grayson,2003,Single-family,0,False
Grayson,2004,Multi-family,0,False
Grayson,2004,Single-family,0,False
Grayson,2005,Multi-family,0,False
Grayson,2005,Single-family,0,False
Grayson,2006,Multi-family,0,False
Grayson,2006,Single-family,0,False
Grayson,2007,Multi-family,0,False
Grayson,2007,Single-family,0,False
Grayson,2008,Multi-family,0,False
Grayson,2008,Single-family,0,False
Grayson,2009,Multi-family,0,False
Grayson,2009,Single-family,0,False
Grayson,2010,Multi-family,0,False
Grayson,2010,Single-family,0,False
Grayson,2011,Multi-family,0,False
Grayson,2011,Single-family,0,False
Grayson,2012,Multi-family,0,False
Grayson,2012,Single-family,6,False
Grayson,2013,Multi-family,0,False
Grayson,2013,Single-family,16,False
Grayson,2014,Multi-family,0,False
Grayson,2014,Single-family,117,False
Grayson,2015,Multi-family,0,False
Grayson,2015,Single-family,204,False
Grayson,2016,Multi-family,0,False
Grayson,2016,Single-family,154,False
Grayson,2017,Multi-family,0,False
Grayson,2017,Single-family,73,False
Grayson,2018,Multi-family,0,False
Grayson,2018,Single-family,21,False
Grayson,2019,Multi-family,0,False
Grayson,2019,Single-family,4,False
Grayson,2020,Multi-family,0,False
Grayson,2020,Single-family,4,False
Grayson,2021,Multi-family,0,False
Grayson,2021,Single-family,39,False
Grayson,2022,Multi-family,0,False
Grayson,2022,Single-family,95,False
Grayson,2023,Multi-family,0,False
Grayson,2023,Single-family,89,False
Grayson,2024,Multi-family,0,False
Grayson,2024,Single-family,107,False
Grayson,2025,Multi-family,0,True
Grayson,2025,Single-family,29,True
Grayson,2026,Multi-family,0,True
Grayson,2026,Single-family,0,True
Hampton,1980,Multi-family,0,False
Hampton,1980,Single-family,0,False
Hampton,1981,Multi-family,0,False
Hampton,1981,Single-family,0,False
Hampton,1982,Multi-family,0,False
Hampton,1982,Single-family,0,False
Hampton,1983,Multi-family,0,False
Hampton,1983,Single-family,0,False
Hampton,1984,Multi-family,0,False
Hampton,1984,Single-family,0,False
Hampton,1985,Multi-family,0,False
Hampton,1985,Single-family,0,False
Hampton,1986,Multi-family,0,False
Hampton,1986,Single-family,0,False
Hampton,1987,Multi-family,0,False
Hampton,1987,Single-family,0,False
Hampton,1988,Multi-family,0,False
Hampton,1988,Single-family,0,False
Hampton,1989,Multi-family,0,False
Hampton,1989,Single-family,0,False
Hampton,1990,Multi-family,0,False
Hampton,1990,Single-family,0,False
Hampton,1991,Multi-family,0,False
Hampton,1991,Single-family,0,False
Hampton,1992,Multi-family,0,False
Hampton,1992,Single-family,0,False
Hampton,1993,Multi-family,0,False
Hampton,1993,Single-family,0,False
Hampton,1994,Multi-family,0,False
Hampton,1994,Single-family,0,False
Hampton,1995,Multi-family,0,False
Hampton,1995,Single-family,0,False
Hampton,1996,Multi-family,0,False
Hampton,1996,Single-family,0,False
Hampton,1997,Multi-family,0,False
Hampton,1997,Single-family,0,False
Hampton,1998,Multi-family,0,False
Hampton,1998,Single-family,0,False
Hampton,1999,Multi-family,0,False
Hampton,1999,Single-family,0,False
Hampton,2000,Multi-family,0,False
